// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

1655,EREND,Erend,Errende Ebecee,59,6980,0,4501,67,1,896,1159,14,30,1,31,41,93,67,30,10,12,1,7,46,0x3885,130,576,432,288,0,0,0,0,0,0,0,7345,500,2217,5,1514,50,1517,20,2326,5,2324,10,1523,1,0,0,0,0,4349,1
1656,KAVAC,Kavac,Kavach Icarus,60,7899,0,4090,86,9,684,904,12,5,48,100,10,15,118,40,10,12,1,7,44,0x3885,150,576,432,288,0,0,0,0,0,0,0,7347,2000,1716,1,12006,100,1708,10,2308,5,2402,30,2404,2,0,0,0,0,4351,1
1657,RAWREL,Rawrel,Laurell Weinder,61,6168,0,4620,30,1,430,517,8,48,1,41,5,120,45,10,10,12,1,7,48,0x3885,150,576,432,288,0,0,0,0,0,0,0,934,1000,1616,1,2102,5,1608,50,2322,10,2333,30,2607,1,0,0,0,0,4350,1
// 1'st Class MvP (Ygnizem/Egnigem Cenia) and her mobs.
1658,B_YGNIZEM,Ygnizem,Egnigem Cenia,79,214200,0,258760,86000,1,3890,5690,48,25,82,60,45,31,110,40,10,12,1,7,43,0x37B5,100,1008,864,288,129380,617,5500,603,5000,732,2000,1162,1000,644,5000,603,5000,1167,1000,2320,1000,2406,1000,1130,1000,0,0,0,0,4352,1
1659,G_WHIKEBAIN,Whikebain,Wickebine Tres,62,7320,0,0,0,1,593,789,9,12,1,102,34,23,74,30,10,12,1,7,65,0x3885,120,1008,864,288,0,0,0,0,0,0,0,0,0,644,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,G_ARMAIA,Armaia,Armeyer Dinze,66,7110,0,0,0,1,650,813,42,6,5,36,40,15,80,60,10,12,1,7,62,0x3885,120,1008,864,288,0,0,0,0,0,0,0,0,0,644,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,G_EREND,Erend,Errende Ebecee,59,6980,0,0,0,1,796,1059,14,30,1,31,41,93,60,30,10,12,1,7,46,0x3885,130,1008,864,288,0,0,0,0,0,0,0,0,0,644,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,G_KAVAC,Kavac,Kavach Icarus,60,7899,0,0,0,9,584,804,12,5,48,100,10,20,118,40,10,12,1,7,44,0x3885,150,1008,864,288,0,0,0,0,0,0,0,0,0,644,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,G_RAWREL,Rawrel,Laurell Weinder,61,6168,0,0,0,1,330,417,8,48,1,41,5,100,45,10,10,12,1,7,48,0x3885,150,1008,864,288,0,0,0,0,0,0,0,0,0,644,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Juperos
1664,POTON_CANON,Photon Cannon,Photon Cannon,66,8000,0,3900,1800,9,800,900,10,30,1,40,25,20,80,80,10,12,1,0,40,0x84,300,1536,960,480,0,0,0,0,0,0,0,7126,5000,718,1000,938,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,POTON_CANON_1,Photon Cannon,Photon Cannon,67,7500,0,4300,2000,9,700,800,15,30,1,40,30,40,86,80,10,12,1,0,40,0x84,300,1536,960,480,0,0,0,0,0,0,0,7126,5000,726,1000,938,1000,13160,5,0,0,0,0,0,0,0,0,0,0,0,0
1666,POTON_CANON_2,Photon Cannon,Photon Cannon,64,7100,0,3100,2700,9,800,900,8,30,1,40,21,29,80,91,10,12,1,0,40,0x84,300,1536,960,480,0,0,0,0,0,0,0,7126,5000,721,1000,938,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,POTON_CANON_3,Photon Cannon,Photon Cannon,65,7800,0,3800,2300,9,700,800,15,30,1,40,23,30,90,99,10,12,1,0,40,0x84,300,1536,960,480,0,0,0,0,0,0,0,7126,5000,728,1000,938,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,ARCHDAM,Archdam,Archdam,79,25000,0,8000,5000,3,1000,2000,15,15,65,65,35,75,75,15,10,12,2,7,60,0x3695,180,580,288,360,0,0,0,0,0,0,0,7317,5000,999,500,984,200,985,200,13156,5,13167,5,0,0,0,0,0,0,4371,1
1669,DIMIK,Dimik,Dimik,77,10000,0,0,0,5,1040,1880,45,28,15,35,40,15,120,42,10,12,1,0,40,0x3885,200,576,720,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4370,1
1670,DIMIK_1,Dimik,Dimik,79,16000,0,6400,3500,7,1140,1980,45,28,15,88,20,20,120,40,10,12,1,0,44,0x3885,150,576,720,432,0,0,0,0,0,0,0,7319,2000,7352,50,999,300,7094,300,13153,5,984,10,12128,50,0,0,0,0,4370,1
1671,DIMIK_2,Dimik,Dimik,89,29000,0,8000,5000,5,1440,2280,45,28,15,40,30,30,150,70,10,12,1,0,41,0x3885,200,576,720,432,0,0,0,0,0,0,0,7319,2000,7353,50,999,300,7094,300,13169,10,984,10,12128,50,0,0,0,0,4370,1
1672,DIMIK_3,Dimik,Dimik,80,19000,0,5900,2800,5,1240,2080,68,28,15,30,78,20,120,30,10,12,1,0,42,0x3885,200,576,720,432,0,0,0,0,0,0,0,7319,2000,7354,50,999,300,7094,300,2656,10,984,10,12128,50,0,0,0,0,4370,1
1673,DIMIK_4,Dimik,Dimik,82,13900,0,5800,4500,5,1840,2840,45,28,15,20,20,10,120,30,10,12,1,0,43,0x3885,200,576,720,432,0,0,0,0,0,0,0,7319,2000,7355,50,999,300,7094,300,2656,10,984,10,12128,50,0,0,0,0,4370,1
1674,MONEMUS,Monemus,Monemus,88,80000,0,0,0,5,2000,3000,54,25,0,1,90,24,144,45,14,12,2,0,63,0x1A4,400,1368,1344,432,0,0,0,0,0,0,0,7049,2000,953,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,VENATU,Venatu,Venatu,77,8000,0,0,0,2,1200,1800,35,20,5,26,24,5,75,40,10,12,1,0,43,0x3885,150,504,1020,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4369,1
1676,VENATU_1,Venatu,Venatu,72,8900,0,4000,2000,2,800,1400,30,20,5,26,24,5,82,30,10,12,1,0,40,0x3885,150,504,1020,360,0,0,0,0,0,0,0,7317,2000,7356,350,999,300,7094,300,13157,5,985,10,12127,100,0,0,0,0,4369,1
1677,VENATU_2,Venatu,Venatu,80,9000,0,4000,2000,2,900,1500,30,20,5,82,32,5,105,30,10,12,1,0,44,0x3885,150,504,1020,360,0,0,0,0,0,0,0,7317,2000,7357,500,999,300,7094,300,13164,10,985,10,12127,100,0,0,0,0,4369,1
1678,VENATU_3,Venatu,Venatu,78,9500,0,4500,2000,2,800,1400,30,20,5,26,68,5,95,30,10,12,1,0,42,0x3885,150,504,1020,360,0,0,0,0,0,0,0,7317,2000,7358,400,999,300,7094,300,2656,10,985,10,12127,100,0,0,0,0,4369,1
1679,VENATU_4,Venatu,Venatu,75,12300,0,4000,2000,2,800,1400,30,20,5,26,24,5,100,30,10,12,1,0,41,0x3885,150,504,1020,360,0,0,0,0,0,0,0,7317,2000,7359,300,999,300,7094,300,2656,10,985,10,12127,100,0,0,0,0,4369,1
1680,HILL_WIND_1,Hill Wind,Hill Wind,45,4233,0,2132,1722,3,320,510,10,15,21,42,31,50,67,23,10,12,1,2,64,0x3885,170,504,480,360,0,0,0,0,0,0,0,7115,4000,7116,3000,528,1000,510,10,0,0,0,0,0,0,0,0,0,0,4345,1
1681,GEMINI,Gemini-S58,Gemini-S58,72,57870,0,22024,9442,3,2150,3030,60,45,88,75,70,77,105,55,10,12,1,0,21,0x39A5,200,1872,360,864,0,0,0,0,0,0,0,7005,3000,603,1000,13159,5,546,500,547,400,7479,6,12040,300,0,0,0,0,4354,1
1682,REMOVAL,Removal,Remover,55,10289,0,3831,1278,1,558,797,5,20,1,20,56,35,57,20,10,12,1,1,49,0x3885,250,1536,1056,1152,0,0,0,0,0,0,0,713,5000,7319,5000,5005,10,549,500,971,50,972,100,5120,6,0,0,0,0,4353,1
1683,G_POTON_CANON,Photon Cannon,Photon Cannon,46,7000,0,0,0,9,560,570,5,10,1,36,36,20,56,30,10,12,1,0,43,0x3885,300,1536,960,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,G_ARCHDAM,Archdam,Archdam,57,11000,0,0,0,3,600,700,15,15,65,65,35,75,75,15,10,12,2,8,60,0x3885,180,1080,288,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,APOCALIPS_H,Vesper,Vesper,97,640700,0,200000,100000,3,4000,10000,50,54,100,50,30,70,160,150,10,12,2,2,46,0x37B5,180,504,912,432,100000,617,5500,603,5000,732,2000,7095,5000,7094,3000,617,1000,2659,100,2660,100,2661,100,2662,100,0,0,0,0,4374,1
1686,ORC_BABY,Orc Baby,Orc Baby,21,912,0,220,220,1,135,270,10,10,30,15,10,18,35,2,10,12,0,7,22,0x3885,200,672,864,288,0,0,0,0,0,0,0,7126,1000,10004,100,2299,1,519,5000,7270,200,7269,100,0,0,0,0,0,0,4375,1
1687,GREEN_IGUANA,Green Iguana,Grove,54,6444,0,2400,2050,1,550,650,0,10,1,52,64,5,98,14,10,12,1,2,42,0x83,200,720,528,432,0,0,0,0,0,0,0,521,1500,903,1000,520,1000,511,1000,528,2000,606,10,511,1,0,0,0,0,4377,1
1688,LADY_TANEE,Lady Tanee,Lady Tanee,89,493000,0,64995,43222,14,450,2170,20,44,1,125,48,78,210,38,10,12,2,3,64,0x1A4,100,576,432,360,32497,617,5500,12095,5000,732,2000,12090,5000,634,4000,12129,1000,5116,1000,985,5000,617,2000,1716,6000,0,0,0,0,4376,1
1689,G_BACSOJIN,Bacsojin,White Lady,85,253221,0,45250,16445,3,1868,6124,20,55,52,65,44,112,152,35,10,12,2,7,64,0x37B5,130,576,960,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,G_SPRING_RABBIT,Spring Rabbit,Spring Rabbit,12,15,0,0,0,1,0,0,100,99,1,1,1,1,1,1,10,12,1,2,42,0xC3,160,1120,552,511,0,0,0,0,0,0,0,12194,100,12706,300,12708,300,7888,5000,0,0,0,0,0,0,0,0,0,0,0,0
1691,G_KRABEN,Kraben,Kraben,70,10880,0,0,0,1,125,765,5,42,50,155,1,66,112,60,10,12,1,0,48,0x3885,100,1152,1536,576,0,0,0,0,0,0,0,521,1,521,1,521,1,521,1,521,1,521,1,521,1,0,0,0,0,0,0

// Thanatos Tower & Abyss
1692,BREEZE,Breeze,Breeze,56,5099,0,2390,1340,2,94,215,7,32,1,96,6,38,91,45,10,12,1,0,64,0x3885,100,140,384,504,0,0,0,0,0,0,0,945,500,706,10,2270,10,1733,10,604,10,2269,10,996,10,0,0,0,0,4390,1
1693,PLASMA_Y,Plasma,Plasma,56,8400,0,2200,2100,3,400,900,0,40,1,30,10,83,105,45,10,12,0,0,88,0x3885,100,608,1440,576,0,0,0,0,0,0,0,911,100,644,10,731,2,715,100,969,1,0,0,0,0,0,0,0,0,4389,1
1694,PLASMA_R,Plasma,Plasma,43,5700,0,2000,1000,3,300,700,0,30,1,30,5,56,90,30,10,12,0,0,83,0x3885,150,608,1440,576,0,0,0,0,0,0,0,911,100,644,10,731,2,716,100,990,45,0,0,0,0,0,0,0,0,4389,1
1695,PLASMA_G,Plasma,Plasma,47,7600,0,2000,1000,3,300,700,0,30,1,30,5,61,90,30,10,12,0,0,82,0x3885,150,608,1440,576,0,0,0,0,0,0,0,911,100,644,10,731,2,717,100,993,40,0,0,0,0,0,0,0,0,4389,1
1696,PLASMA_P,Plasma,Plasma,49,5900,0,2000,1000,3,300,700,0,30,1,30,5,54,90,30,10,12,0,0,87,0x3885,150,608,1440,576,0,0,0,0,0,0,0,911,100,644,10,731,2,716,100,724,100,0,0,0,0,0,0,0,0,4389,1
1697,PLASMA_B,Plasma,Plasma,44,8200,0,2000,1000,3,300,700,0,30,1,30,5,73,90,30,10,12,0,0,81,0x3885,150,608,1440,576,0,0,0,0,0,0,0,911,100,644,10,731,2,717,100,991,35,0,0,0,0,0,0,0,0,4389,1
1698,DEATHWORD,Deathword,Death Word,65,18990,0,2986,4912,1,622,1102,10,40,50,75,10,20,140,45,10,12,1,0,60,0x3695,150,176,912,300,0,0,0,0,0,0,0,1097,4000,7015,300,11003,50,7449,500,2418,10,7479,2,7480,1,0,0,0,0,4388,1
1699,ANCIENT_MIMIC,Ancient Mimic,Ancient Mimic,60,8080,0,2950,2650,1,530,1697,20,40,50,100,30,40,150,110,10,12,2,0,60,0x3885,100,168,480,360,0,0,0,0,0,0,0,603,30,617,1,644,50,2404,5,2506,1,2417,10,2610,100,0,0,0,0,4387,1
1700,OBSERVATION,Observation,Dame of Sentinel,81,65111,0,39872,33120,2,1666,2609,55,55,30,74,56,126,145,114,10,12,1,8,80,0x33B5,100,432,480,360,0,0,0,0,0,0,0,7441,500,2621,1,7442,100,728,1000,12040,100,2210,10,7435,100,0,0,0,0,4392,1
1701,SHELTER,Shelter,Mistress of Shelter,80,38000,0,29010,25110,2,1871,1971,22,63,12,67,34,167,157,120,10,12,1,8,66,0x33B5,160,432,420,360,0,0,0,0,0,0,0,7440,200,7442,1,12040,50,722,1000,7005,1000,7442,50,0,0,0,0,0,0,4393,1
1702,RETRIBUTION,Retribution,Baroness of Retribution,79,46666,0,28332,33120,2,2022,2288,35,35,30,142,66,72,133,39,10,12,1,8,67,0x33B5,120,360,480,360,0,0,0,0,0,0,0,7440,400,2621,1,12040,50,723,1000,2506,5,1158,10,7442,50,0,0,0,0,4391,1
1703,SOLACE,Solace,Lady Solace,77,25252,0,21000,25110,2,1392,1462,21,67,12,76,29,145,99,100,10,12,1,8,66,0x33B5,180,576,420,360,0,0,0,0,0,0,0,7441,200,2621,1,12040,50,718,1000,1910,50,1909,100,7442,50,0,0,0,0,4394,1
1704,THA_ODIUM,Thanatos Odium,Odium of Thanatos,92,72389,0,88420,63880,9,2100,2800,68,30,100,52,165,62,185,90,10,12,2,1,88,0x37B5,100,432,288,420,0,0,0,0,0,0,0,7054,1000,731,500,732,100,7438,10000,616,10,2520,1000,0,0,0,0,0,0,4396,1
1705,THA_DESPERO,Thanatos Despero,Despero of Thanatos,88,86666,0,62001,51220,2,2182,3082,38,39,100,167,79,92,151,120,10,12,2,1,88,0x37B5,150,160,528,360,0,0,0,0,0,0,0,7054,1000,731,500,732,100,7439,10000,616,10,2419,1000,0,0,0,0,0,0,4397,1
1706,THA_MAERO,Thanatos Maero,Maero of Thanatos,83,62000,0,56699,63880,2,2022,2288,29,72,100,176,30,200,122,29,10,12,1,1,88,0x37B5,150,160,480,360,0,0,0,0,0,0,0,7054,1000,731,500,732,100,7437,10000,616,10,2354,1000,0,0,0,0,0,0,4395,1
1707,THA_DOLOR,Thanatos Dolor,Dolor of Thanatos,83,59922,0,43200,51220,2,1392,2092,21,80,100,76,29,206,139,44,10,12,0,1,88,0x37B5,150,160,672,480,0,0,0,0,0,0,0,7054,1000,731,500,732,100,7436,10000,616,10,5128,1000,0,0,0,0,0,0,4398,1
1708,THANATOS,Thanatos,Memory of Thanatos,99,445660,0,3666000,2145060,3,3812,7483,35,35,100,108,30,86,147,32,10,12,2,6,88,0x37B5,120,115,816,504,1833000,617,5500,603,5000,732,2000,7444,1000,2519,1000,7450,5000,2342,5000,2412,5000,2515,1000,2655,500,0,0,0,0,4399,1
1709,G_THA_ODIUM,Thanatos Odium,Odium of Thanatos,92,72389,0,10000,5000,9,2100,2800,68,30,100,52,165,62,185,90,10,12,2,1,88,0x33B5,100,115,288,420,0,0,0,0,0,0,0,7054,1000,731,500,732,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,G_THA_DESPERO,Thanatos Despero,Despero of Thanatos,88,86666,0,10000,5000,2,2182,3082,38,39,100,167,79,92,151,120,10,12,2,1,88,0x33B5,150,160,528,360,0,0,0,0,0,0,0,7054,1000,731,500,732,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,G_THA_MAERO,Thanatos Maero,Maero of Thanatos,83,62000,0,10000,5000,2,2022,2288,29,72,100,176,30,200,122,29,10,12,1,1,88,0x33B5,150,160,480,360,0,0,0,0,0,0,0,7054,1000,731,500,732,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,G_THA_DOLOR,Thanatos Dolor,Dolor of Thanatos,83,59922,0,10000,5000,2,1392,2092,21,80,100,76,29,206,139,44,10,12,0,1,88,0x33B5,150,160,672,480,0,0,0,0,0,0,0,7054,1000,731,500,732,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,ACIDUS,Acidus,Acidus,80,51112,0,28043,8023,2,1289,2109,29,69,1,71,55,135,103,69,10,12,2,9,46,0x3095,170,168,1008,300,0,0,0,0,0,0,0,582,5100,1035,4000,7444,5,1036,3589,7448,800,1269,10,2114,50,0,0,0,0,4378,1
1714,FERUS,Ferus,Ferus,70,29218,0,8093,3952,2,1056,1496,14,45,1,78,45,72,81,73,10,12,2,9,43,0x3095,100,108,576,432,0,0,0,0,0,0,0,578,2200,1035,1000,7123,1000,1036,2000,7447,800,994,20,5122,50,0,0,0,0,4380,1
1715,NOVUS,Novus,Novus,42,5430,0,1320,1002,1,284,384,20,28,1,56,43,45,124,43,10,12,0,9,20,0x3885,110,151,288,360,0,0,0,0,0,0,0,511,3000,7053,1035,0,0,1036,589,0,0,0,0,0,0,0,0,0,0,4383,1
1716,ACIDUS_,Acidus,Acidus,76,39111,0,14392,4203,2,1180,2000,21,47,1,78,31,93,88,52,10,12,2,9,44,0x3095,180,168,768,360,0,0,0,0,0,0,0,505,150,1035,4000,510,150,1036,3589,7446,800,996,20,7446,100,0,0,0,0,4379,1
1717,FERUS_,Ferus,Ferus,69,21182,0,6750,2230,2,930,1170,14,38,1,66,77,60,79,35,10,12,2,9,42,0x3095,120,108,576,432,0,0,0,0,0,0,0,579,5100,1035,1000,0,0,1036,3589,7445,800,997,20,7445,100,0,0,0,0,4381,1
1718,NOVUS_,Novus,Novus,43,5830,0,1411,1100,1,314,414,24,28,1,60,43,39,119,43,10,12,0,9,20,0x3885,100,252,816,480,0,0,0,0,0,0,0,508,2000,7053,1035,0,0,1036,589,0,0,0,0,0,0,0,0,0,0,4382,1
1719,DETALE,Detale,Detardeurus,90,960000,0,291850,123304,3,4560,5548,66,59,100,90,30,136,140,56,10,12,2,9,67,0x37B5,250,432,936,360,145925,617,5500,603,5000,732,2000,2649,1000,2648,1000,7444,5000,7451,3589,12080,1000,1417,100,5002,500,0,0,0,0,4386,1
1720,HYDRO,Hydro,Hydrolancer,89,308230,0,83450,2480,3,2554,3910,52,62,1,96,110,86,94,32,10,12,2,9,47,0x37B5,160,140,672,432,0,0,0,0,0,0,0,7123,4000,1035,4000,7443,3880,5126,500,5127,500,12085,300,5124,500,0,0,0,0,4384,1
1721,DRAGON_EGG,Dragon Egg,Dragon Egg,43,18322,0,6740,0,0,1,2,78,60,1,1,56,67,1,63,10,12,1,9,40,0x0,1000,24,0,0,0,0,0,0,0,0,0,985,5,7032,100,731,10,732,5,718,10,720,10,728,10,0,0,0,0,4385,1
1722,EVENT_JAKK,Jakk,Jakk,99,10310,0,103,100,1,115,182,5,11,1,28,18,13,35,45,10,12,1,0,43,0x81,240,1180,480,648,0,0,0,0,0,0,0,7225,1000,1062,1000,535,1000,0,0,0,0,0,0,0,0,0,0,0,0,5134,10000
1723,A_SHECIL,Shecil Damon,Cecil Damon,82,30000,0,0,0,14,600,900,25,15,1,145,27,32,134,80,10,12,1,7,64,0x3695,180,1008,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,A_POTON_CANON,Photon Cannon,Photon Cannon,66,8000,0,0,0,9,1000,1300,10,30,1,40,25,20,80,80,10,12,1,0,40,0x84,300,1536,960,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,R_PORING,Poring,Poring,1,50,0,0,0,1,7,10,0,5,1,1,1,0,6,30,10,12,1,3,21,0x83,150,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,R_LUNATIC,Lunatic,Lunatic,3,60,0,0,0,1,9,12,0,20,1,3,3,10,8,60,10,12,0,2,60,0x83,150,1456,456,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,R_SAVAGE_BABE,Savage Babe,Savage Babe,7,182,0,0,0,1,20,25,0,0,1,7,14,5,12,35,10,12,0,2,22,0x83,150,1624,624,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,R_DESERT_WOLF_B,Desert Wolf Baby,Baby Desert Wolf,9,164,0,0,0,1,30,36,0,0,1,9,9,5,21,40,10,12,0,2,23,0x83,150,1600,900,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,R_BAPHOMET_,Baphomet Jr.,Baphomet Jr.,50,8578,0,0,0,1,487,590,15,25,1,75,55,1,93,45,10,12,0,6,27,0x183,150,868,480,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,R_DEVIRUCHI,Deviruchi,Deviruchi,46,7360,0,0,0,1,475,560,10,25,1,69,40,55,87,30,10,12,0,6,27,0x183,150,980,600,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,G_DOPPELGANGER,Doppelganger,Doppelganger,72,12000000,0,3000000,2000000,1,5000,10000,99,99,88,180,70,75,180,65,10,12,2,8,48,0x37B5,190,480,480,288,0,0,0,0,0,0,0,7484,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,G_TREASURE_BOX,Treasure Chest,Treasure Chest,98,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,7486,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Kiel Dungeon monsters
1733,KIEL,Kiel,Kiehl,90,523000,0,36500,23405,3,1682,3311,28,32,100,112,76,89,156,102,10,12,1,0,47,0x37B5,140,1152,576,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,KIEL_,Kiel D-01,Kiel D-01,90,1523000,0,2356200,512602,3,3280,6560,28,32,100,130,30,160,199,180,10,12,1,0,47,0x37B5,130,1152,576,432,1178100,617,5500,603,5000,616,2000,7513,3000,617,3000,2651,1000,2319,1000,1618,500,1242,500,2650,1000,0,0,0,0,4403,1
1735,ALICEL,Alicel,Alicel,75,37520,0,8890,5420,2,1800,2770,30,30,50,58,50,51,92,40,10,12,1,6,60,0x318D,250,1080,480,504,0,0,0,0,0,0,0,7512,2000,7507,3000,999,200,7317,500,1270,5,985,10,2517,20,0,0,0,0,4401,1
1736,ALIOT,Aliot,Aliot,75,48290,0,13020,4006,2,950,2470,35,15,50,32,87,12,68,19,10,12,1,6,60,0x318D,200,1296,432,360,0,0,0,0,0,0,0,7512,2000,7507,3000,2516,10,7317,500,1810,10,985,10,13405,15,0,0,0,0,4402,1
1737,ALIZA,Aliza,Aliza,69,19000,0,6583,3400,1,750,1100,8,5,74,74,52,35,110,140,10,12,1,7,60,0x91,220,1440,576,600,0,0,0,0,0,0,0,7054,4000,2518,10,2626,10,7047,5,12128,50,661,1,2123,5,0,0,0,0,4400,1
1738,CONSTANT,Constant,Constant,55,10000,0,3230,116,1,460,580,12,12,50,28,26,47,66,14,10,12,0,0,67,0x3885,150,720,360,360,0,0,0,0,0,0,0,7512,100,7507,1500,7325,10,999,10,757,10,0,0,0,0,0,0,0,0,0,0
1739,G_ALICEL,Alicel,Alicel,75,37520,0,0,0,2,1600,2570,30,30,50,60,50,51,92,40,10,12,1,6,60,0x318D,150,1080,480,504,0,0,0,0,0,0,0,7507,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,G_ALIOT,Aliot,Aliot,75,43290,0,0,0,2,950,2070,35,15,50,32,87,12,68,19,10,12,1,6,60,0x318D,150,1296,432,360,0,0,0,0,0,0,0,7507,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,G_COOKIE_XMAS,Christmas Cookie,Christmas Cookie,28,2090,0,0,0,1,140,170,0,50,1,24,30,53,45,100,10,12,0,7,46,0x3885,400,1248,1248,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,G_CARAT,Carat,Carat,51,5200,0,0,0,1,330,417,0,25,1,41,45,5,85,155,10,12,1,6,44,0x3985,200,1078,768,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,G_MYSTCASE,Myst Case,Myst Case,38,3450,0,0,0,1,160,360,5,10,65,50,25,5,48,75,10,12,1,0,60,0x3885,400,1248,1248,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,G_WILD_ROSE,Wild Rose,Wild Rose,38,2980,0,0,0,1,315,360,0,15,65,85,15,35,65,80,10,12,0,2,24,0x3885,100,964,864,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,G_CONSTANT,Constant,Constant,55,1000,0,0,0,1,460,580,12,12,50,28,26,47,66,14,10,12,0,6,67,0x2185,110,720,360,360,0,0,0,0,0,0,0,7507,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,G_ALIZA,Aliza,Aliza,69,15000,0,0,0,1,750,1100,8,5,74,74,52,35,110,140,10,12,1,7,60,0x3885,200,1440,576,600,0,0,0,0,0,0,0,7507,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,G_SNAKE,Snake,Boa,15,471,0,0,0,1,46,55,0,0,1,15,15,10,35,5,10,12,1,2,22,0x3885,200,1576,576,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,G_ANACONDAQ,Anacondaq,Anacondaq,23,1109,0,0,0,1,124,157,0,0,1,23,28,10,36,5,10,12,1,2,25,0x3885,200,1576,576,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,G_MEDUSA,Medusa,Medusa,79,22408,0,0,0,1,827,1100,48,38,1,74,50,57,77,69,10,12,1,6,40,0x3985,180,1720,1320,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
